unnamed,2026-03-31,2025-03-31,2024-03-31,2023-03-31,2022-03-31,company,unnamed_2,unnamed_3,unnamed_4,unnamed_5,unnamed_6,unnamed_7,unnamed_8,unnamed_9,unnamed_10,unnamed_11,unnamed_12,unnamed_13,unnamed_14,unnamed_15,unnamed_16,unnamed_17,unnamed_18,unnamed_19,unnamed_20,unnamed_21,unnamed_22,unnamed_23,unnamed_24,unnamed_25,unnamed_26,unnamed_27,unnamed_28,unnamed_29,unnamed_30,unnamed_31,unnamed_32,unnamed_33,unnamed_34,unnamed_35,unnamed_36,unnamed_37,unnamed_38,unnamed_39,unnamed_40,unnamed_41,unnamed_42,unnamed_43,unnamed_44,unnamed_45,unnamed_46,unnamed_47,unnamed_48,unnamed_49,unnamed_50,unnamed_51,unnamed_52,unnamed_53,unnamed_54,unnamed_55
Intangible Assets,,,,,,Aurobindo Pharma,,2096.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Intangible Assets,,,,,,Aurobindo Pharma,,,,3222.7,,3930,3820100,3444.3,6101400,9675.7,9819100,19486.9,18420300,19857.2,19139100,20580.6,24814900,23282.3,23598.1,24322.4,22142.8,23521.3,21768.7,19867.4,19678,22765,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intangible Assets Under Development,,,,,,Aurobindo Pharma,,149.4,,124.5,,122.4,,2207.2,950300,1835,2481300,3265.2,3470400,3641.2,3205400,6326.4,8090300,8096.4,8558.4,8936.1,10269.8,11293.3,12017,16339.6,18553.7,22047.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Non-current Assets,,,,,,Aurobindo Pharma,32900,184,184900,1282.7,495900,1650.2,873400,1989.2,1441300,1739.8,1326200,1679.2,2350600,2075.5,3283000,4326.5,5846200,1586.4,3509.7,4169.3,9529,2299.6,2607.6,2938.5,4698.5,3758.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Financial Assets,,,,,,Aurobindo Pharma,,,,386,,535.5,664600,751.7,772600,868.3,891400,908.6,1234000,1170.3,1545200,1433,1366500,1289.2,1348.6,1503.7,2771.7,3510,5122.9,5377.1,5524.9,5499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Non Current Tax Assets Net,,,,,,Aurobindo Pharma,270200,,,439.4,1400,447.8,442400,579.8,579900,825.9,1413000,1688.3,1739100,845.3,,1282.6,1364700,3189.7,3217.5,2885.2,2893.7,3832.9,4840.4,4370.8,3798.1,4524.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trade Payables,,,,,,Aurobindo Pharma,,,,2305.2,50900,,,1677.6,,,,,1691400,,,,,,3679.8,,9829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trade Payables - Total Outstanding Dues of Creditors Other Than Micro Enterprises and Small Enterprises,,,,,,Aurobindo Pharma,,,,,,,,,,,,,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Short-term Borrowings,,,,,,Aurobindo Pharma,3837800,,,55.3,3427400,,,57,,,,,53500,,,,,,60.9,,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Borrowings,,,,,,Aurobindo Pharma,884200,,,3884.6,871800,,,4063,,,,,8315000,,,,,,5917.1,,5929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Liabilities,,,,,,Aurobindo Pharma,,,,3222.7,,,,3444.3,,,,,18420300,,,,,,23598.1,,22142.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Current Liabilities,,,,,,Aurobindo Pharma,,,,124.5,,,,2207.2,,,,,3470400,,,,,,8558.4,,10269.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Current Liabilities,,,,,,Aurobindo Pharma,32900,,,1282.7,495900,,,1989.2,,,,,2350600,,,,,,3509.7,,9529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unsecured Loans,,,,,,Aurobindo Pharma,,,,386,,,,751.7,,,,,1234000,,,,,,1348.6,,2771.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Borrowings,,,,,,Aurobindo Pharma,,,,439.4,,,,579.8,,,,,1739100,,,,,,3217.5,,2893.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Assets,,,,,,Aurobindo Pharma,82900700,94898.2,114883600,128124.1,148327300,159202,157805900,162494.2,199776900,211010.4,241698500,264543.6,272893600,289277.4,304875500,338539.9,340162500,339217.2,371668.9,398899.9,439235.9,450715.1,480944.5,497849.7,525456,585021.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deferred Tax Liabilities,,,,,,Aurobindo Pharma,82900700,,,128124.1,148327300,,,162494.2,,,,,272893600,,,,,,371668.9,,439235.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trade Payables,,,,,,Aurobindo Pharma,13794300,13512,31259400,20391.7,24946200,24570.3,24561200,21547,29049700,,24611300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b) Total outstanding dues of creditors other               than micro enterprises & small enterprises,,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,,,,43750.1,,41026.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trade Payables Total Outstanding Dues of Micro Enterprises and Small Enterprises,,,,,,Aurobindo Pharma,,,,,,,,,,308.3,,336.1,568000,427.8,650100,176.9,275600,384.7,490.9,622.7,802.3,791.5,832.5,862.3,1279.2,1918.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trade Payables - Total Outstanding Dues of Creditors Other Than Micro Enterprises and Small Enterprises,,,,,,Aurobindo Pharma,,,,,,,,,,23420.7,,25185.7,25589400,25332.8,32000100,27769.9,22883000,26645.8,34661.1,38090.4,44251.6,,43498.8,,46226.8,53753.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Short-term Borrowings,,,,,,Aurobindo Pharma,,,17242400,,,,34701400,,47519900,,52681400,,,,49642700,,41432500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Borrowings,,,,,,Aurobindo Pharma,23114800,23545.6,17242400,24970.9,29829800,36726.8,34701400,29027.2,47519900,40313.4,52681400,65732.1,56282600,54223,49642700,48037.8,41432500,21235.6,37310.9,42425.6,45370.5,41803.2,61428.8,63800.3,64403.6,68734.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lease Liabilities,,,,,,Aurobindo Pharma,,,,,,,,,,,,,1186500,,,1006.2,1030700,1598.9,1588.3,1031.6,816.1,798.8,934.3,819.8,718.2,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Current Tax Liabilities, Net",,,,,,Aurobindo Pharma,,,,1445.1,,820.1,,264.6,1573600,969.5,635300,662.7,865600,950.8,1318800,2103.5,1347200,580.3,601,2116,3480.6,2490.1,3636.3,2849.3,4062.1,2106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current Liabilities,,,,,,Aurobindo Pharma,23114800,,,,29829800,,,,,,,,,,,,,,37310.9,,45370.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Liabilities,,,,,,Aurobindo Pharma,,3876.8,,479.7,,825.5,,8174.4,,4629,,6915.1,,6358.7,,5561.9,,11662.4,,11432.5,,8773.8,,5468.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Current Liabilities,,,,,,Aurobindo Pharma,2019500,,2399300,,15991700,,6007100,,1453400,,8272400,,7370300,,7386800,,6901700,,11383.4,,10805.4,,6691.9,,6232.6,6263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Provisions,,,,,,Aurobindo Pharma,1132500,1266,1469500,384.9,2189000,509.2,1322500,2349,697400,1972.8,1768400,3184,2726400,4166.4,3521800,1719.3,1765600,1705.6,2141.1,2005.3,1691.2,2567.9,3045.8,2755.6,3398.8,3530.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Financial Liabilities,,,,,,Aurobindo Pharma,2019500,,,13142.1,15991700,14950.3,1585100,4693.8,11180200,15045.2,18044400,18190,18630400,22386.9,17916200,20275,16427400,17746.5,16318.9,17213.7,22902,21015.9,23337.4,29241.6,28686.2,43046.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Deferred Tax Liability, Net",,,,,,Aurobindo Pharma,13794300,,,20391.7,24946200,,,21547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Long-term Provisions,,,,,,Aurobindo Pharma,,,,,,,,,,,,,568000,,,,,,490.9,,802.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Financial Liabilities,,,,,,Aurobindo Pharma,,,,,,,,,,,,,25589400,,,,,,34661.1,,44251.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common Stock - Par Value,,,,,,Aurobindo Pharma,,,,24970.9,,,,29027.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reserves & Surplus,,,,,,Aurobindo Pharma,23114800,,,,29829800,,,,,,,,56282600,,,,,,37310.9,,45370.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subscribed Share Capital - Common,,,,,,Aurobindo Pharma,,,,,,,,,,,,,1186500,,,,,,1588.3,,816.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Shareholders Equity,,,,,,Aurobindo Pharma,,,,1445.1,,,,264.6,,,,,865600,,,,,,601,,3480.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Current Liabilities,,,,,,Aurobindo Pharma,40061100,42200.4,52370600,60814.4,72956700,78402.2,68177300,66056,91474200,86658.9,106013200,120205.7,113219200,113846.4,112436500,106650.5,92063700,81559.8,104495.6,114937.8,130119.7,121991.3,143405.8,146823.4,155007.5,180390.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Borrowings,,,,,,Aurobindo Pharma,40061100,,,,72956700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Borrowings,,,,,,Aurobindo Pharma,11943500,12793.6,14079000,,12367800,7428.1,4628000,,567000,4512,2764200,1799.5,241600,,214900,1684.9,2464100,2492.1,2895.9,6189.6,17082.8,,19479.9,,10385.2,8027.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Liabilities (i) Borrowings,,,,,,Aurobindo Pharma,,12793.6,,13111.2,,7428.1,,1814,,4512,,1799.5,,,,1684.9,,2492.1,,6189.6,,21349,,15616.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lease Liabilities,,,,,,Aurobindo Pharma,11943500,,,,12367800,,,,,,,,3057500,,2254800,2661.9,2734700,3186.1,2895.9,3215.3,17082.8,2525.3,2429.5,2392.1,2438,2929.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deferred Tax Liabilities,,,,,,Aurobindo Pharma,1268600,,2063400,,2040900,,197200,,596100,,2559400,,3426400,,4921900,,5930500,,3815,,4307.9,,3706.9,,3002.5,3060,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Deferred Tax Liability, Net",,,,,,Aurobindo Pharma,,2054.2,,1.9,,239.6,,493,,2352.8,,2813.1,,2916.9,,5745.6,,4109.6,,3896.1,,3565.6,,3032.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minority Interest,,,,,,Aurobindo Pharma,232900,256.7,242200,98.2,249300,25.5,26400,20.8,17200,18.2,17600,15.9,11100,1.4,-3500,-8.8,-11700,-19.3,126,120,3216.9,80,65.7,-63.9,-72.6,-81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equity Share Warrants,,,,,,Aurobindo Pharma,1268600,,,,2040900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Others,,,,,,Aurobindo Pharma,,,,,,,,,,,,,,2644.1,,,665300,113.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Non-current Liabilities,,,,,,Aurobindo Pharma,232900,,,,249300,,,,,105.7,,336.2,435100,874.8,909700,395,285300,297.7,126,290.4,270.9,364.7,456.1,545.4,542.9,5363.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Long-term Provisions,,,,,,Aurobindo Pharma,98700,91.8,152400,241.6,254400,233.6,279100,391.3,344300,558.6,606400,465.4,570800,747.1,723500,1571.1,1849500,1717.9,1445.4,1727.2,2120,2257,2473.7,2829.3,3723.7,4004.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Financial Liabilities,,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,541,665300,,107.4,125,172.6,154.2,143,141,17.6,2418.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reserves & Surplus,,,,,,Aurobindo Pharma,98700,,,,254400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common Stock - Par Value,,,,,,Aurobindo Pharma,291200,291.5,291500,292,584000,585.2,585200,585.9,585900,585.9,585900,585.9,585900,585.9,585900,585.9,585900,585.9,585.9,585.9,585.9,585.9,580.8,580.8,580.8,580.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reserves & Surplus,,,,,,Aurobindo Pharma,29004700,37210,45683100,,59874200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Equity,,,,,,Aurobindo Pharma,,,,53564.8,,72287.8,83912700,93133.2,106192200,116218.3,129151800,138321.9,151346000,167660.8,182831800,218712.8,233595200,245173.9,254694.7,267812.6,281302.1,297842.1,308203.1,325952.4,349830.4,378328.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subscribed Share Capital - Common,,,,,,Aurobindo Pharma,291200,,1400,,584000,,,,,,,,,,,,,,585.9,,585.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Liabilities & Shareholders Equity,,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,254694.7,,281302.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Shareholders Equity,,,,,,Aurobindo Pharma,29295900,37501.5,45974600,53856.8,60458200,72873,84497900,93719.1,106778100,116804.2,129737700,138907.8,151931900,168246.7,183417700,219298.7,234181100,245759.8,255280.6,268398.5,281888,298428,308783.9,326533.2,350411.2,378909.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Liabilities & Shareholders Equity,,,,,,Aurobindo Pharma,82900700,94898.2,114883600,128124.1,148327300,159202,157805900,162494.2,199776900,211010.4,241698500,264543.6,272893600,289277.4,304875500,338539.9,340162500,339217.2,371668.9,398899.9,439235.9,450715.1,480944.5,497849.7,525456,585021.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aurobindo Pharma Limited | Income Statement (As Reported),,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P Capital IQ - Standard,,,,,,Aurobindo Pharma,2013 FQ3,2013 FQ4,2014 FQ1,2014 FQ2,2014 FQ3,2014 FQ4,2015 FQ1,2015 FQ2,2015 FQ3,2015 FQ4,2016 FQ1,2016 FQ2,2016 FQ3,2016 FQ4,2017 FQ1,2017 FQ2,2017 FQ3,2017 FQ4,2018 FQ1,2018 FQ2,2018 FQ3,2018 FQ4,2019 FQ1,2019 FQ2,2019 FQ3,2019 FQ4,2020 FQ1,2020 FQ2,2020 FQ3,2020 FQ4,2021 FQ1,2021 FQ2,2021 FQ3,2021 FQ4,2022 FQ1,2022 FQ2,2022 FQ3,2022 FQ4,2023 FQ1,2023 FQ2,2023 FQ3,2023 FQ4,2024 FQ1,2024 FQ2,2024 FQ3,2024 FQ4,2025 FQ1,2025 FQ2,2025 FQ3,2025 FQ4,2026 FQ1,2026 FQ2,2026 FQ3,2026 FQ4
Period Ended,,,,,,Aurobindo Pharma,2012-12-31 00:00:00,2013-03-31 00:00:00,2013-06-30 00:00:00,2013-09-30 00:00:00,2013-12-31 00:00:00,2014-03-31 00:00:00,2014-06-30 00:00:00,2014-09-30 00:00:00,2014-12-31 00:00:00,2015-03-31 00:00:00,2015-06-30 00:00:00,2015-09-30 00:00:00,2015-12-31 00:00:00,2016-03-31 00:00:00,2016-06-30 00:00:00,2016-09-30 00:00:00,2016-12-31 00:00:00,2017-03-31 00:00:00,2017-06-30 00:00:00,2017-09-30 00:00:00,2017-12-31 00:00:00,2018-03-31 00:00:00,2018-06-30 00:00:00,2018-09-30 00:00:00,2018-12-31 00:00:00,2019-03-31 00:00:00,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,2023-03-31 00:00:00,2023-06-30 00:00:00,2023-09-30 00:00:00,2023-12-31 00:00:00,2024-03-31 00:00:00,2024-06-30 00:00:00,2024-09-30 00:00:00,2024-12-31 00:00:00,2025-03-31 00:00:00,2025-06-30 00:00:00,2025-09-30 00:00:00,2025-12-31 00:00:00,2026-03-31 00:00:00
Currency,,,,,,Aurobindo Pharma,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR
Units,,,,,,Aurobindo Pharma,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions
Revenues,,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Sales/income from Operations (including Excise Duty),,,,,,Aurobindo Pharma,15519500,15526800,16996000,18974800,21355200,23058800,28946100,28621900,31424600,31439700,32422900,33117500,34421800,36738700,37046000,37135800,38444700,35821300,36210700,43541800,42689900,39886300,41815600,46671200,51752600,52019800,53568400,55182700,57994400,60634000,58352300,63779100,63531300,59916.8,56918.5,58899.3,59894.3,57953.4,61768.4,56736.5,63879.7,63786.7,67906.4,71507.1,72712.3,74919.2,74576.5,,78931.5,83811.2,77917.7,,86045.1,87515
(A) Net Sales/income from Operations,,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76462.1,,,,82369.6,,
(b) Others,,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.2,,,,1156.1,,
Other Income,,,,,,Aurobindo Pharma,,,,,,,,,,,,,,210400,158900,82800,79200,217500,220900,102700,257900,438300,437300,262600,134000,322700,110000,206200,219900,325900,933700,471800,728400,638.7,813.1,946.9,452.3,291.6,406.2,571.9,805.2,1122.6,786.5,1869.8,1173.5,1356.2,2199.3,,1572.9,1232.1,1053,,1541.4,1170.4
(B) Other Operating Income,,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.6,,,,487.4,,
Other Operating Income,,,,,,Aurobindo Pharma,181400,176900,159600,163800,50400,239300,164600,190300,237000,181000,566400,533600,634200,720500,619900,618700,617100,595000,576800,817100,671200,604600,687100,842800,944100,902200,877600,822000,955600,950300,895500,1055300,117800,98.2,101.3,519.9,127.9,140.3,590.8,657.2,191.6,942.9,598.8,687.1,805.5,882.3,1093.7,,853.7,10,763.7,,413.9,1018.4
Total Revenues,,,,,,Aurobindo Pharma,15700900,15703700,17155600,19138600,21405600,23298100,29110700,28812200,31661600,31620700,32989300,33651100,35056000,37823000,37895200,38039200,39299000,36824100,37008400,44461600,43691600,40929200,42940000,47776600,53335200,53244700,54603800,56210900,59259300,61910200,60403700,65371900,64983100,60796,58118.8,60385,60672.1,58582.5,62765.4,57965.6,64997.8,66078.7,69668.5,74064,75143,77157.7,77879.5,79320.7,81358.1,85169.3,79734.4,84062.9,88335.4,89703.8
Expenses,,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw Materials Consumed,,,,,,Aurobindo Pharma,-8447000,-7558000,-7869300,-8516600,-9029400,-9815300,-9535100,-10056600,-11312900,-10323400,-11988500,-11944000,-12391300,-12323000,-12751600,-13297500,-13005900,-12794200,-13783300,-14395400,-13837100,-14277900,-16567800,-18743600,-19225600,-19912900,-18603800,-18154700,-20111500,-20379800,-20981700,-22251700,-20037900,-19901.4,-18600.5,-17748.4,-18325.2,-19044.2,-20117.1,-23487.4,-26214.9,-26705.7,-27568.3,-27089.1,-26755.2,-26348.8,-24666.6,,-27287.4,-27995.1,-25351.6,,-27548.8,-25053.5
Changes in Stock,,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,,,,,,-18743600,,,,,,,,,,,,,-18325.2,,,-23487.4,,,,,,,,,,,,,,
Purchase of Trading Goods,,,,,,Aurobindo Pharma,-301000,-550200,-517300,-283800,-915500,-133100,-4629900,-4605800,-4521300,-3365700,-3225200,-3375000,-3769300,-3924700,-4089400,-3582900,-4436200,-3476900,-3404100,-3559100,-4428300,-4667300,-4351300,-4440200,-5518400,-5122200,-5300700,-5157000,-5531000,-5132400,-6015700,-6746400,-5469600,-4922.5,-3732.4,-4452.9,-6501.6,-4830.8,-4890.5,-4346.8,-5379.5,-5887.5,-5801.6,-6310.7,-7757.5,-7859.5,-6800.1,,-8238.9,-6361.8,-8078,,-8926.5,-9314.8
"Changes in Inventories of Finished Goods, Work in Progress and Stock in Trade",,,,,,Aurobindo Pharma,926000,61500,,,,,358700,2015500,967500,-46900,90100,197600,,-11300,471300,1032600,345000,1243000,2209100,275200,90400,2250500,,,845200,1308800,919100,-371500,-7500,478500,2923400,,-215200,753,-1329.4,-2854.8,,-1367,-3859.4,,2518.8,3283.5,1822.8,,,,,,,,,,,
Personnel Expenses,,,,,,Aurobindo Pharma,-1668200,-1751800,-526200,-391700,967700,970200,-3020900,-2921300,-3347100,-3733200,-3611900,-3730300,652400,-4068100,-4320800,-4265800,-4456400,-4634600,-4901700,-5187200,-5406800,-5812700,1846600,2754900,-6498000,-7134600,-7798600,-7771900,-7978000,-8643300,-8879900,3840900,-8807300,-8544,-8699.3,-8588.5,-2615.6,-8532.3,-8801.8,2153.9,-9217.2,-8519,-9519.7,,,,,,,,,,,
(B)purchases of Stock in Trade,,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7470.3,,,,-8460.5,,
(A)cost of Materials Consumed,,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27418.5,,,,-25098,,
Other Expenditure,,,,,,Aurobindo Pharma,-3619800,-3504400,,,,,-5702000,-6871900,-7326100,-7590600,-7003300,-7009200,,-8469100,-8085800,-8348800,-8559900,-9541200,-8491500,-10319200,-9523500,-9943200,,,-11436100,-11458000,-12198000,-12875100,-13241600,-14483200,-13720400,,-15433300,-14653.4,-12564.4,-13907.4,,-14575.4,-15043,,-16234.4,-16879.1,-15924.7,,,,,,,,,,,
Changes in Stock,,,,,,Aurobindo Pharma,926000,61500,-526200,-391700,967700,970200,358700,2015500,967500,-46900,90100,197600,652400,-11300,471300,1032600,345000,1243000,2209100,275200,90400,2250500,1846600,2754900,845200,1308800,919100,-371500,-7500,478500,2923400,3840900,-215200,753,-1329.4,-2854.8,-2615.6,-1367,-3859.4,2153.9,2518.8,3283.5,1822.8,1032.4,3007,3599.5,739.9,,,78.1,1037.4,,,77.6
Depreciation and Amortization Expenses,,,,,,Aurobindo Pharma,-607900,-692800,,,,,-908300,-898500,-672600,-846700,-889900,-926300,,-1114000,-1062400,-1102000,-1111400,-1000500,-1311800,-1320800,-1380800,-1566300,,,-1631200,-1866200,-2408600,-2433100,-2501300,-2324100,-2555200,,-2765200,-2660,-2796.9,-2942.1,,-2535.7,-2795.1,,-3214,-3455.7,-3265.6,,,,,,,,,,,
"C, Change in Inventories of Finished Goods, Stock-in-trade and Work-in-progress",,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2786.1,,,,169.9,,
"(C) Changes in inventories of finished goods, stock-in-trade and work",,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2372.2,,,,1663.2,
Personnel Expenses,,,,,,Aurobindo Pharma,-1668200,-1751800,-1889100,-1959600,-2134300,-2222000,-3020900,-2921300,-3347100,-3733200,-3611900,-3730300,-4015900,-4068100,-4320800,-4265800,-4456400,-4634600,-4901700,-5187200,-5406800,-5812700,-5961300,-6254800,-6498000,-7134600,-7798600,-7771900,-7978000,-8643300,-8879900,-9119000,-8807300,-8544,-8699.3,-8588.5,-8689.1,-8532.3,-8801.8,-8684.5,-9217.2,-8519,-9519.7,-9549.7,-9896.8,-10263.2,-10719.5,-11094.8,-11315.5,-11626.4,-12288,-12773.3,-13100.6,-13739.8
Share of Profit/loss of Joint Ventures,,,,,,Aurobindo Pharma,,,,,,,,,,,,,,-1300,7300,-4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Currency Translation Gain(Loss),,,,,,Aurobindo Pharma,-733600,-13000,-719200,-766200,-759700,-880200,14200,-420200,-202000,11900,-105800,-439200,-993500,-52000,70400,201900,158000,190300,-76600,-4400,72600,-159200,-1545300,-1636800,504500,-28400,47800,-272300,89400,-261900,222200,-2573400,605600,142.3,285.9,18.9,-2990.5,197.2,-282.6,-2981,121.3,226.5,376.8,,,,,,,,,,,
Currency Translation Gain(Loss),,,,,,Aurobindo Pharma,,,,,,,,,,,,,,153400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Expenditure,,,,,,Aurobindo Pharma,-3619800,-3504400,-3276600,-3603400,-3856100,-4651600,-5702000,-6871900,-7326100,-7590600,-7003300,-7009200,-7354600,-8469100,-8085800,-8348800,-8559900,-9541200,-8491500,-10319200,-9523500,-9943200,-9676700,-10570300,-11436100,-11458000,-12198000,-12875100,-13241600,-14483200,-13720400,-16230100,-15433300,-14653.4,-12564.4,-13907.4,-13728,-14575.4,-15043,-14660,-16234.4,-16879.1,-15924.7,-16244.8,-16102.2,-18058.6,-18028.2,,-19037.5,-19996.8,-17967,,-20812.9,-22493.5
Finance Costs,,,,,,Aurobindo Pharma,-331200,-316000,,,,,-188500,-209700,-218900,-226000,-208300,-240600,,-250800,-206400,-175400,-142600,-142800,-168700,-172700,-188600,-247200,,,-476500,-500800,-498900,-409400,-371100,-318300,-210700,,-194900,-182.2,-128.8,-104.2,,-92.1,-146.3,,-449.6,-556,-565.5,,,,,,,,,,,
H) Other Expenses,,,,,,Aurobindo Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19101.8,,,,-19914.1,,
